Title,Category,Url,Image,Author,Description,Date,Page,label
pengajuan pinjaman onlin bni tiktok,Hoaks,https://www.kominfo.go.id/content/detail/56039/hoaks-pengajuan-pinjaman-online-bni-melalui-tiktok/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-penawaran-tebus-murah-iphone-mengatasnamakan-puskesmas-kuta-utara.jpg,adhi004,beredar akun mengatasnamakan bank bni nama akun pinjamanbankbni platform tiktok akun narasi silahkan hubungi dikutip situ turnbackhoaxid akun akun resmi milik bni nama akun tiktok bni asli bernama bni akun tiktok bni resmi ditemukan satupun unggahan video pengajuan pinjaman onlin menghubungi nomor whatsapp manapun,04-2024,58,0
orang anak berusia sepuluh lolo penculikan kabupaten nunukan kalimantan utara,Hoaks,https://www.kominfo.go.id/content/detail/56038/hoaks-tiga-orang-anak-berusia-sepuluh-tahun-lolos-dari-penculikan-di-kabupaten-nunukan-kalimantan-utara/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tiga-orang-anak-berusia-sepuluh-tahun-lolos-dari-penculikan-di-kabupaten-nunukan-kalimantan-utara.jpg,adhi004,beredar pesan berantai whatsapp mengeklaim orang anak berusia sepuluh berhasil lolo penculikan kabupaten nunukan provinsi kalimantan utara faktanya klaim beredar dilansir kompascom kasat reskrim polr nunukan akp lusgi simanungkalit pesan beredar lusgi mengimbau masyarakat kabupaten nunukan waspada mudah percaya isunya beredar media sosial lusgi masyarakat kejadian penculikan melaporkan kepolisian kesimpangsiuran informasi,04-2024,59,0
video bukti pembayaran jalan tol indonesia masuk pendapatan negara cina,Hoaks,https://www.kominfo.go.id/content/detail/56037/hoaks-video-bukti-pembayaran-jalan-tol-di-indonesia-masuk-ke-pendapatan-negara-cina/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tiga-orang-anak-berusia-sepuluh-tahun-lolos-dari-penculikan-di-kabupaten-nunukan-kalimantan-utara.jpg,adhi004,beredar unggahan video media sosial xtwitter mengeklaim bukti pembayaran jalan tax on locat tol diken jalan berbayar beba hambatan masuk pendapatan negara cina video diunggah narasi info mengerikan jalan tol udah dikuasai cukong china uang bayar tol langsung masuk reken cukong china negara berkutik faktanyata udah rusak fatal bukti videonya faktanya klaim narasi unggahan klaim keliru dilansir turnbackhoaxid video dibagikan animasi penjelasan pemutaran pier head metod sosrobahu prose pembangunan tiang jalan layang narasi diunggah kaitannya video video bukti pembayaran jalan tol masuk pendapatan negara cina,04-2024,59,0
akun whatsapp mengatasnamakan wali kota samarinda dr h andi harun,Hoaks,https://www.kominfo.go.id/content/detail/56036/hoaks-akun-whatsapp-mengatasnamakan-wali-kota-samarinda-dr-h-andi-harun/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-video-bukti-pembayaran-jalan-tol-di-indonesia-masuk-ke-pendapatan-negara-cina.jpg,adhi004,beredar akun whatsapp mengatasnamakan wali kota samarinda dr h andi harun akun nomor faktanya akun whatsapp beredar modu penipuan dilansir media sosial resmi pemerintah kota pemkot samarinda pemkotsamarinda nomor penipuan menyalahgunakan identita wali kota samarinda tindak masyarakat menemukan mengaku wali kota samarinda mengonfirmasi kebenarannya terkait dilaporkan pemkot samarinda kanal aduan,04-2024,59,0
program grand prize bsi khusu nasabah bsi terdaftar mobil bank,Hoaks,https://www.kominfo.go.id/content/detail/56035/hoaks-program-grand-prize-bsi-khusus-untuk-nasabah-bsi-yang-sudah-terdaftar-mobile-banking/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-wali-kota-samarinda-dr-h-andi-harun.jpg,adhi004,beredar unggahan media sosial facebook menginformasikan bank syariah indonesia bsi mengadakan program bernama grand prize undian bank bsi unggahan bsi menawarkan jeni motor smartphon mobil paket perjalanan wisata mengeklik tautan tertera unggahan faktanya klaim informasi dilansir turnbackhoaxid akun facebook resmi milik bank syariah indonesia bsi bernama bank syariah indonesia akun bercentang biru terverifikasi akun resmi bsi ditemukan program undian berhadiah unggahan unggahan tautan mengarah mengisi data memenuhi syarat undian indikasi penipuan mengarahkan masyarakat identita pribadi terhubung pinjaman onlin ileg,04-2024,59,0
video erupsi gunung merapi april,Hoaks,https://www.kominfo.go.id/content/detail/56013/hoaks-video-erupsi-gunung-merapi-pada-18-april/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-program-grand-prize-bsi-khusus-untuk-nasabah-bsi-yang-sudah-terdaftar-mobile-banking.jpg,Viska,beredar platform youtub unggahan video tanggal april gunung diklaim gunung merapi mengalami erupsi dilansir antaranewscom klaim gunung merapi mengalami erupsi april keliru berdasarkan pengamatan balai penyelidikan pengembangan teknolog kebencanaan geolog bpptkg april laporan erupsi ditampilkan video youtub,04-2024,59,0
israel tantang indonesia prabowo ancam hancurkan israel mengganggu tni bertuga lebanon,Hoaks,https://www.kominfo.go.id/content/detail/56012/hoaks-israel-tantang-indonesia-prabowo-ancam-akan-hancurkan-israel-jika-mengganggu-tni-yang-bertugas-di-lebanon/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-israel-tantang-indonesia-prabowo-ancam-hancurkan-jika-ganggu-tni-lebanon.jpg,Viska,beredar cuplikan video narasi berbunyi prabowo subianto tantangan israel ganggu tni bertuga perbatasan lebanon mengganggu tni hancurkan israel dilansir turnbackhoaxid ditemukan informasi resmi membenarkan klaim narasi foto disertakan unggahan diduga diambil cuplikan video menteri pertahanan ri prabowo subianto menghadiri asean defenc minist meet digelar jakarta rabu terkait marka tni tergabung pasukan perdamaian pbb unifil dikabarkan terkena serangan rudal israel kementerian negeri republik indonesia kemenlu ri serangan serangan sengaja menyasar marka kontingen indonesia lebanon,04-2024,60,0
pemberian giveaway uang puluhan juta inul daratista,Hoaks,https://www.kominfo.go.id/content/detail/56011/hoaks-pemberian-giveaway-uang-puluhan-juta-oleh-inul-daratista/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-israel-tantang-indonesia-prabowo-ancam-hancurkan-jika-ganggu-tni-lebanon.jpg,Viska,beredar unggahan facebook mengatasnamakan penyanyi dangdut inul daratista mengunggah video disertai narasi giveaway uang puluhan juta permainan tebak nama daerah dilansir situ turnbackhoaxid informasi unggahan akun akun resmi milik inul daratista akun bernama inul darista nama akun facebook asli milik inul bernama inul daratista akun aslinya informasi giveaway uang puluhan juta berdasarkan hasil penelusuran disimpulkan akun bernama inul darista akun tiruan diwaspadai modu penipuan onlin,04-2024,60,0
serpihan batu beras ulekan menyebabkan batu ginjal,Hoaks,https://www.kominfo.go.id/content/detail/56010/hoaks-serpihan-batu-yang-berasal-dari-ulekan-dapat-menyebabkan-batu-ginjal/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-pemberian-giveaway-uang-puluhan-juta-inul-daratista.jpg,Viska,beredar unggahan video platform tiktok mengeklaim serpihan batu beras gesekan cobek ulekan batu berbahaya dikonsumsi manusia menyebabkan penyakit batu ginjal unggahan video menampilkan pria memiliki ulekan berbahan dasar batu cobekannya disarankan beras bahan kayu faktanya klaim unggahan video keliru dilansir turnbackhoaxid batu ginjal terbentuk akibat tingginya kadar zat kimia kalsium asam oksalat fosfor urin zat membentuk kristal menumpuk ginjal seir berjalannya kristal mengera batu serpihan batu beras ulekan cobekan batu memiliki kaitan penyebab timbulnya batu ginjal klaim video beredar,04-2024,60,0
gambar antrean bera,Hoaks,https://www.kominfo.go.id/content/detail/56008/hoaks-gambar-antrean-beras-tahun-1965-dan-tahun-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-serpihan-batu-ulekan-cobek-sebabkan-batu-ginjal.jpg,adhi004,beredar unggahan foto media sosial facebook menampilkan kolas foto foto menampilkan gambar hitam putih orang mengantr disertai narasi antri bera foto menampilkan orang antr disertai narasi antri bera unggahan kolas foto tertuli narasi dgn jaman pki dilansir situ turnbackhoaxid klaim narasi unggahan faktanya foto kolas foto antrean warga lokal indonesia mengantr pembagian baju palang merah septemb foto diambil john florea terabadikan laman imagesgooglecom foto kolas foto antrean bera warga bandung foto diambil artikel berita jabaridntimescom judul warga bandung rela antri berjamjam bera minyak murah,04-2024,60,0
video situasi terkini sekitaran gedung mahkamah konstitusi,Hoaks,https://www.kominfo.go.id/content/detail/56007/hoaks-video-situasi-terkini-di-sekitaran-gedung-mahkamah-konstitusi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gambar-antrean-beras-tahun-1965-dan-tahun-2024.jpg,adhi004,beredar video pemberitaan cnn media sosial tiktok terkait pergerakan massa gedung mahkamah konstitusi mk video diunggah ulang klaim narasi aksi massa gedung mk pemilihan pemilu faktanya dikutip turnbackhoaxid klaim video aksi massa gedung mk pemilu video dicantumkan video tayang kanal youtub cnn berjudul suasana terkini massa gedung mk tayang juni pencarian manual mesin pencari googl kunci demo gedung mk pemilu ditemukan berita situ cnn judul mobil komando pa aksi kawal sidang putusan mk juni,04-2024,60,0
pendaftaran kuliah grati ikatan dina,Hoaks,https://www.kominfo.go.id/content/detail/56006/hoaks-pendaftaran-kuliah-gratis-ikatan-dinas/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-pendaftaran-kuliah-gratis-ikatan-dinas.jpg,adhi004,beredar pesan berantai whatsapp berisi informasi pendaftaran kuliah grati ikatan dina pesan berantai instansi kampu ikatan dina faktanya klaim kampu kuliah grati ikatan dina dilansir turnbackhoaxid menteri panrb abdullah azwar ana mengumumkan delapan kampu masuk daftar instansi membuka seleksi penerimaan mahasiswaprajataruna sekolah kedinasan kedelapan instansi dibuka maret kementerian hukum ham kementerian keuangan kementerian perhubungan kementerian negeri badan intelijen negara bin badan siber sandi negara bssn badan pusat statistik bp badan meteorolog klimatolog geofisika bmkg,04-2024,61,0
akun whatsapp mengatasnamakan kakanwil kemenag sulsel muh tonang,Hoaks,https://www.kominfo.go.id/content/detail/56005/hoaks-akun-whatsapp-mengatasnamakan-kakanwil-kemenag-sulsel-muh-tonang/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-pendaftaran-kuliah-gratis-ikatan-dinas.jpg,adhi004,beredar akun whatsapp mengatasnamakan kepala kantor wilayah kakanwil kementerian agama kemenag provinsi sulawesi selatan sulsel muh tonang akun whatsapp mengimingimingi bantuan salah guru madrasah nomor reken lembaga faktanya akun whatsapp mengatasnamakan kakanwil kemenag sulsel muh tonang penipuan dilansir detikcom huma kemenag sulsel wardi siraj akun modu penipuan mencatut nama muh tonang fotonya foto wahyuddin hakim kepala bidang urai kanwil wardi mengimbau masyarakat berhatihati penipuan whatsapp mengatasnamakan muh tonang,04-2024,61,0
kebocoran gerbong kereta cepat whoosh,Hoaks,https://www.kominfo.go.id/content/detail/56004/hoaks-terjadi-kebocoran-pada-gerbong-kereta-cepat-whoosh/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-kakanwil-kemenag-sulsel-muh-tonang.jpg,adhi004,beredar unggahan video platform tiktok mengeklaim kereta api cepat whoosh buatan cina mengalami kebocoran akibat hujan lebat video diunggah narasi kereta cepat whoosh alami kebocoran akibat hujan dera luna bocor beli rumah kpr subsidi faktanya klaim unggahan dilansir turnbackhoaxid klaim video dikutip laman detikcom terkait video beredar kereta cepat indonesia cina kcic manag corpor secretari kcic eva chairunisa lantai basah video akibat kebocoran air masuk pintu kereta terbuka menunggu penumpang masuk stasiun tegalluar april,04-2024,61,0
video gunung semeru meletu raya lebaran ketiga telan korban jiwa,Hoaks,https://www.kominfo.go.id/content/detail/55948/hoaks-video-gunung-semeru-meletus-pada-hari-raya-lebaran-ketiga-hingga-telan-korban-jiwa/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-terjadi-kebocoran-pada-gerbong-kereta-cepat-whoosh.jpg,Viska,beredar unggahan video berdurasi menit detik platform youtub mengeklaim raya lebaran ketiga gunung semeru berlokasi provinsi jawa timur meletu menelan korban jiwa thumbnail video gambar letusan gunung narasi ludess kiamat sughro semeru naa lebaran semeru meletu telan korban faktanya dilansir turnbackhoaxid klaim unggahan video sang narat unggahan video membacakan artikel terkait erupsi dialami gunung semeru raya lebaran ketiga erupsi wib wib ditemukan informasi kredibel terkait klaim letusan gunung semeru raya lebaran ketiga memakan korban jiwa,04-2024,61,0
video terowongan laut mengalami kebocoran,Hoaks,https://www.kominfo.go.id/content/detail/55947/hoaks-video-sebuah-terowongan-bawah-laut-mengalami-kebocoran/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gunung-semeru-meletus-hari-raya-lebaran-ketiga-telan-korban-jiwa.jpg,Viska,beredar video media sosial tiktok kebocoran air dera dind terowongan diduga terowongan laut unggahan video terdengar suara teriakan histeri orang sembari laa ilaaha illalllah truk menabrak dind terowongan mengakibatkan kebocoran faktanya klaim video dilansir turnbackhoaxid kebocoran kebocoran terowongan laut beras pipa air ditanam dind terowongan akibat kecelakaan truk unggahan video beredar identik video asli diunggah kanal youtub hk vibe berjudul burst water pipe cheung tsing tunnel hong kong dirili maret kebocoran air terowongan tol laut hong kong akibat truk mengalami kecelakaan,04-2024,61,0
pengambilan banso thr ktp atm,Hoaks,https://www.kominfo.go.id/content/detail/55946/hoaks-pengambilan-bansos-thr-dengan-ktp-di-atm/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-pengambilan-bansos-thr-pakai-ktp-atm.jpg,Viska,beredar unggahan media sosial twitterx video mengambil uang mesin anjungan tunai mandiri atm kartu tanda penduduk ktp dilengkapi narasi narasi mengeklaim pengambilan dana bantuan sosial banso tunjangan raya thr mesin atm ktp dilansir jalahoaksjakartagoid video mengambil uang mesin atm ktp diklaim prose pengambilan banso thr faktanya kartu dimasukkan atm ktp kartu atm stiker bermotif desain ktp,04-2024,62,0
video tentara merah cina jam indonesia april,Hoaks,https://www.kominfo.go.id/content/detail/55945/hoaks-video-tentara-merah-cina-berdatangan-setiap-jam-ke-indonesia-mulai-1-april-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-pengambilan-bansos-thr-pakai-ktp-atm.jpg,Viska,beredar unggahan video media sosial facebook mengeklaim ratusan tentara merah cina memasuki indonesia jam bertahap bandara unggahan video dilengkapi narasi april tentaratentara merah cina komuni jam mendarat waspada rakyat lengah pertanda orang beraktivita ponselnya masingmas sembari duduk ruang tunggu faktanya klaim unggahan video dilansir cekfaktatempoco kepala bidang teknolog informasi komunikasi keimigrasian kantor imigrasi soekarnohatta bambang tri cahyono peristiwa kedatangan warga negara ase wna cina besarbesaran jam klaim narasi unggahan video beredar kedatangan pesawat cina bandara internasion soekarnohatta april jam pesawat rute cina bandara internasion soekarnohatta,04-2024,62,0
mendikbudristek mengganti seragam sekolah lebaran,Hoaks,https://www.kominfo.go.id/content/detail/55944/hoaks-mendikbudristek-akan-mengganti-seragam-sekolah-setelah-lebaran-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tentara-merah-cina-berdatangan-tiap-jam-indonesia-april.jpg,Viska,beredar unggahan media sosial facebook mengklaim menteri pendidikan kebudayaan riset teknolog mendikbudristek nadiem anwar makarim ba mba mengganti seragam sekolah tingkat sd smp sma lebaran unggahan beredar narasi meneteri pendidikan resmi mengubah seragam sd smp sma gimana setuju gak jujurmend mentrinya yg digantidia gak mikir harga seragam sekolah mahal mikirnya tren biar modi menurutku mlh dadi koyo ultramennnfaktanya klaim unggahan dilansir liputancom informasi unggahan aturan seragam sekolah merujuk peraturan menteri pendidikan kebudayaan riset teknolog permendikbudristek nomor kemendikbudristek mengklarifikasi akun instagram resmi kemdikbudri informasi perubahan seragam sekolah lebaran informasi aturan mengharuskan siswa memb seragam,04-2024,62,0
akun facebook mengatasnamakan pj gubernur ntb dr h gita ariadi msi,Hoaks,https://www.kominfo.go.id/content/detail/55943/hoaks-akun-facebook-mengatasnamakan-pj-gubernur-ntb-drs-h-lalu-gita-ariadi-msi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-mendikbudristek-ganti-seragam-sekolah-lebaran-2024.jpg,Viska,beredar akun facebook mengatasnamakan penjabat pj gubernur provinsi nusa tenggara barat ntb dr h gita ariadi msi akun nama foto profil dr h gita ariadi msinnfaktanya akun facebook beredar mengatasnamakan pj gubernur ntb penipuan dilansir ntbprovgoid kepala dina komunikasi informatika diskominfo ntb dr najamuddin ami sso mm melaporkan mengambil langkah takedown salah akun palsu melaporkannya kementerian komunikasi informatika kemkominfo badan siber sandi negara bssn cyber crime kepolisian daerah polda ntb dr najamuddin mengimbau masyarakat ntb bijak berhatihati menerima informasi media sosial mengatasnamakan pimpinan daerah,04-2024,62,0
pulau dewata tragi gelombang mencekam melalap habi wilayah pantai bali,Hoaks,https://www.kominfo.go.id/content/detail/55928/hoaks-pulau-dewata-tragis-gelombang-tinggi-mencekam-dan-melalap-habis-wilayah-pantai-bali/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-facebook-pj-buernur-ntb-lalu-gita-ariadi.jpg,adhi004,beredar unggahan video platform youtub mengeklaim gelombang mencekam melalap habi wilayah pantai bali menyebabkan pulau dewata tragi faktanya informasi dilansir turnbackhoaxid penelusuran narat membacakan narasi artikel milik diunggah tanggal juni informasi diunggah judul bmkg keluarkan peringatan gelombang meter selat bali narasi membaha terkait badan meteorolog klimatolog geofisika bmkg mengeluarkan peringatan potensi ketinggian gelombang laut selat bali mencapai meter juni masyarakat pelaku wisata bahari nelayan mengantisipasi potensi ketinggian gelombang laut,04-2024,62,0
bank indonesia resmi keluarkan uang rp,Hoaks,https://www.kominfo.go.id/content/detail/55927/hoaks-bank-indonesia-resmi-keluarkan-uang-rp10/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-bank-indonesia-resmi-keluarkan-uang-rp1-0.jpg,adhi004,beredar unggahan video media sosial instagram mengeklaim bank indonesia bi resmi mengeluarkan uang senilai rp unggahan selembar uang nomin rp narasi uang bank indonesia resmi mengeluarkan uang uang pecahan seratu ribu faktanya dilansir turnbackhoaxid klaim kepala departemen pengelolaan uang bi marlison hakim unggahan video uang emisi dikeluarkan bi rupiah emisi rupiah emisi pecahan uang rupiah kerta rupiah kerta rp ribu rp ribu rp ribu rp ribu rp rp rp masyarakat diimbau bersikap waspada beredar masyarakat,04-2024,63,0
akun whatsapp mengatasnamakan kasat reskrim polresta palu dibelikan tiket pesawat,Hoaks,https://www.kominfo.go.id/content/detail/55926/hoaks-akun-whatsapp-mengatasnamakan-kasat-reskrim-polresta-palu-minta-dibelikan-tiket-pesawat/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-bank-indonesia-resmi-keluarkan-uang-rp1-0.jpg,adhi004,beredar akun whatsapp bernomor mengatasnamakan kasat reskrim polresta palu akp reza akun mengirimkan pesan modu dibelikan tiket pesawat tujuan jakartapalu faktanya kasubsi pidm huma polresta palu aiptu kadek aruna mengonfirmasi akun milik kasat reskrim polresta palu akp reza modu penipuan mengimbau pesan whatsapp mengatasnamakan kasat reskrim polresta palu akp reza merespon,04-2024,63,0
prabowo bagikan bantuan puluhan juta rupiah lansia,Hoaks,https://www.kominfo.go.id/content/detail/55925/hoaks-prabowo-bagikan-bantuan-puluhan-juta-rupiah-untuk-lansia/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-kasat-reskrim-polresta-palu-minta-dibelikan-tiket-pesawat.jpg,adhi004,beredar media sosial unggahan mengeklaim prabowo subianto membagikan bantuan uang lansia berusia dilansir liputancom unggahan prabowo bagikan bantuan uang lansia ditemukan program membagikan uang puluhan juta rupiah unggahan akun asli prabowo bernama prabowo subianto bercentang biru terverifikasi,04-2024,63,0
tautan pendaftaran gebyar undian grand prize tabungan bank mandiri,Hoaks,https://www.kominfo.go.id/content/detail/55924/hoaks-tautan-pendaftaran-gebyar-undian-grand-prize-tabungan-bank-mandiri/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-prabowo-bagikan-bantuan-puluhan-juta-rupiah-untuk-lansia.jpg,adhi004,beredar unggahan media sosial facebook menginformasikan bank mandiri memiliki program bertajuk gebyar undian grand prize tabungan bank mandiri unggahan bank mandiri menawarkan jeni mobil motor smartphon paket perjalanan wisata mengisi tautan tertera unggahan faktanya dilansir liputancom unggahan upaya penipuan tautan pendaftaran pengaks situ diarahkan mengisi identita data manapun bank akun facebook resmi bank mandiri bank mandiri mengimbau masyarakat berhatihati penipuan mengatasnamakan bank mandiri bank mandiri tautan pendaftaran datadata pribadi nomor kartu debitkredit berlaku kartu cvv angka kartu tanggal lahir pin user id transaksi mencurigakan bank mandiri masyarakat menghubungi mandiri call nomor,04-2024,63,0
akun facebook mengatasnamakan pj gubernur sulawesi selatan bahtiar baharuddin,Hoaks,https://www.kominfo.go.id/content/detail/55923/hoaks-akun-facebook-mengatasnamakan-pj-gubernur-sulawesi-selatan-bahtiar-baharuddin/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tautan-pendaftaran-gebyar-undian-grand-prize-tabungan-bank-mandiri.jpg,adhi004,beredar akun facebook mengatasnamakan penjabat pj gubernur provinsi sulawesi selatan sulsel bahtiar baharuddin akun nama foto profil bahtiar baharuddin faktanya dilansir bukamatanewsid akun facebook mengatasnamakan pj gubernur sulsel penipuan kepala bidang hubungan masyarakat huma dina komunikasi informatika diskominfo sulsel erlan triska pj gubernur sulsel bahtiar baharuddin memiliki akun sosial media apapun facebook erlan mengimbau masyarakat berhatihati penipuan mengatasnamakan pj gubernur sulsel bahtiar baharuddin,04-2024,63,0
indonesia negara utang terkecil dunia,Hoaks,https://www.kominfo.go.id/content/detail/55900/hoaks-indonesia-adalah-negara-dengan-utang-terkecil-di-dunia/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-indonesia-negara-utang-terkecil-dunia.jpg,Viska,beredar komentar salah unggahan video platform tiktok mengeklaim indonesia negara rasio utang terkecil dunia rasio utang dimiliki indonesia faktanya dilansir antaranewscom klaim komentar keliru novemb nilai total utang dimiliki indonesia persen senilai rp triliun produk domestik bruto pdb total utang tercatat laporan kementerian keuangan kemenkeu bertajuk apbn edisi desemb ditemukan informasi kredibel terkait klaim beredar,04-2024,64,0
kui tebak angka berhadiah toyota hilux,Hoaks,https://www.kominfo.go.id/content/detail/55899/hoaks-kuis-tebak-angka-berhadiah-toyota-hilux/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-indonesia-negara-utang-terkecil-dunia.jpg,Viska,beredar unggahan informasi media sosial facebook mengeklaim kui tebak angka berhadiah mobil toyota hilux unggahanunggahan memuat gambar toyota hilux beserta sederet angka narasi menemukan nomor pemenang toyota hilux memiliki kemenangan faktanya dilansir kompascom klaim beredar akunakun membagikan informasi akun resmi milik toyota akun resmi milik toyota terverifikasi centang biru masyarakat diimbau bersikap waspada informasi beredar media sosial,04-2024,64,0
ga lpg kilogram dijual rp ribu desa sedayu kabupaten kendal,Hoaks,https://www.kominfo.go.id/content/detail/55898/hoaks-gas-lpg-3-kilogram-dijual-rp70-ribu-di-desa-sedayu-kabupaten-kendal/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-kuis-tebak-angka-berhadiah-toyota-hilux.jpg,Viska,beredar gambar tangkapan layar unggahan media sosial facebook berisi klaim ga lpg kilogram dijual seharga rp ribu desa sedayu kabupaten kendal provinsi jawa faktanya berdasarkan hasil penelusuran liputancom alamat penjual ga unggahan warung menjual ga lpg warung makan menjual ga lpg hijau eceran harga rp puasa pertengahan puasa dijual harga rp menanggapi pengamat hukum fajar trio menilai dugaan penyebaran akun facebook mengunggah informasi menurutnya aparat penegak hukum tindakan akun media sosial menimbulkan kegaduhan masyarakat,04-2024,64,0
giveaway motor crf uang rp juta pt astra honda,Hoaks,https://www.kominfo.go.id/content/detail/55897/hoaks-giveaway-motor-crf-dan-uang-rp40-juta-oleh-pt-astra-honda/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gas-lpg-3-kilo-dijual-70ribu-sedayu-kendal.jpg,Viska,beredar unggahan video platform tiktok mengeklaim honda indonesia hadiah motor crf uang rp juta dilansir turnbackhoaxid giveaway mengatasnamakan pt astra honda penipuan akun menyebarkan giveaway akun resmi pt astra honda akun resmi tiktok pt astra honda welovehonda ditelusuri akun resmi pt astra honda giveaway unggahan beredar,04-2024,64,0
presiden jokowi thr ema karat tiktok,Hoaks,https://www.kominfo.go.id/content/detail/55896/hoaks-presiden-jokowi-berikan-thr-berupa-emas-24-karat-di-tiktok/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-giveaway-motor-crf-uang-40-juta-astra-honda.jpg,Viska,beredar akun tiktok mengatasnamakan presiden joko widodo jokowi akun mengunggah video berisi narasi tunjangan raya thr idulfitri uang ema karat faktanya dikutip turnbackhoaxid klaim presiden jokowi thr idulfitri ema karat akun mengatasnamakan presiden jokowi diindikasi akun penipuan ditemukan akun tiruan presiden jokowi diklaim bantuan uang senilai rp juta akun memuat klaim pemberian uang mendukung gibran rakabum raka wakil presiden wapr bio akun mengatasnamakan presiden jokowi diklik ditemukan tautan whatsapp diwaspadai terindikasi penipuan kejahatan siber,04-2024,64,0
menteri kesehatan budi gunadi sadikin mempromosikan obat hipertensi,Hoaks,https://www.kominfo.go.id/content/detail/55895/hoaks-menteri-kesehatan-budi-gunadi-sadikin-mempromosikan-obat-hipertensi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-menteri-kesehatan-budi-gunadi-sadikin-mempromosikan-obat-hipertensi.jpg,adhi004,beredar platform youtub unggahan video menteri kesehatan budi gunadi sadikin mempromosikan obat hipertensi faktanya klaim beredar video video mengalami prose manipulasi teknolog kecerdasan buatan mantan menteri kesehatan nafsiah mboi promosi produk kesehatan media sosial kementerian kesehatan laman resminya ppkemkesgoid mengimbau masyarakat berhatihati menemukan video diabaikan dipercaya,04-2024,65,0
